replicate,seed,success,error,selected_lambda,selected_init,penalized_bic,refit_loglik,refit_bic,screened_original_indices,screened_features,active_original_indices,active_counts,seconds,pi_0,pi_1,intercept_0,beta_0_1,beta_0_2,beta_0_3,beta_0_4,beta_0_5,beta_0_6,beta_0_7,beta_0_8,beta_0_9,beta_0_10,beta_0_11,beta_0_12,beta_0_13,beta_0_14,beta_0_15,beta_0_16,beta_0_17,beta_0_18,beta_0_19,beta_0_20,beta_0_21,beta_0_22,beta_0_23,beta_0_24,beta_0_25,beta_0_26,beta_0_27,beta_0_28,beta_0_29,beta_0_30,beta_0_31,beta_0_32,beta_0_33,beta_0_34,beta_0_35,beta_0_36,beta_0_37,beta_0_38,beta_0_39,beta_0_40,beta_0_41,beta_0_42,beta_0_43,beta_0_44,beta_0_45,beta_0_46,beta_0_47,beta_0_48,beta_0_49,beta_0_50,beta_0_51,beta_0_52,beta_0_53,beta_0_54,intercept_1,beta_1_1,beta_1_2,beta_1_3,beta_1_4,beta_1_5,beta_1_6,beta_1_7,beta_1_8,beta_1_9,beta_1_10,beta_1_11,beta_1_12,beta_1_13,beta_1_14,beta_1_15,beta_1_16,beta_1_17,beta_1_18,beta_1_19,beta_1_20,beta_1_21,beta_1_22,beta_1_23,beta_1_24,beta_1_25,beta_1_26,beta_1_27,beta_1_28,beta_1_29,beta_1_30,beta_1_31,beta_1_32,beta_1_33,beta_1_34,beta_1_35,beta_1_36,beta_1_37,beta_1_38,beta_1_39,beta_1_40,beta_1_41,beta_1_42,beta_1_43,beta_1_44,beta_1_45,beta_1_46,beta_1_47,beta_1_48,beta_1_49,beta_1_50,beta_1_51,beta_1_52,beta_1_53,beta_1_54,extra_1_log_alpha,alpha_1
446,1022473162,True,,50.0,kmeans_glm,7818.301601240645,-3754.4576843539658,7708.664376348376,"[0, 5, 16, 11, 22, 26, 9, 12, 38, 28, 18, 13, 14, 21, 17, 3, 10, 1, 49, 42, 2, 15, 52, 33, 51, 48, 50, 19, 47, 23, 45, 32, 44, 54, 41, 24, 53, 6, 30, 7, 25, 4, 27, 29, 8, 37, 40, 46, 36, 34, 20]","[""Intercept"", ""xage"", ""child"", ""disea"", ""fmde"", ""xghindx"", ""num"", ""physlm"", ""plan_11"", ""lnum"", ""lfam"", ""ghindx"", ""mdeoff"", ""logc"", ""fchild"", ""black"", ""mhi"", ""coins"", ""site_5"", ""plan_16"", ""tookphys"", ""pioff"", ""year_3"", ""plan_6"", ""year_2"", ""site_4"", ""site_6"", ""lpi"", ""site_3"", ""hlthg"", ""plan_19"", ""plan_5"", ""plan_18"", ""year_5"", ""plan_15"", ""hlthf"", ""year_4"", ""female"", ""plan_3"", ""educdec"", ""hlthp"", ""income"", ""linc"", ""plan_2"", ""time"", ""plan_10"", ""plan_14"", ""site_2"", ""plan_9"", ""plan_7"", ""idp""]","[[5, 16, 11, 22, 21, 3, 10, 1, 42, 48, 50, 47, 29, 34], [16, 11, 12, 38, 50]]","[14, 5]",1005.7914395332336,0.863802132795537,0.136197867204463,-2.2082271075813025,-0.13573882927953015,0.0,-0.0980250142847801,0.0,0.2753867243464104,0.0,0.0,0.0,0.0,-0.07236073235509417,0.12986428367944017,0.0,0.0,0.0,0.0,-0.12666235805792592,0.0,0.0,0.0,0.0,-0.019672865739810072,-0.2086664649063106,0.0,0.0,0.0,0.0,0.0,0.0,0.1151552272519297,0.0,0.0,0.0,0.0,0.14397542636189137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10651650219252154,0.0,0.0,0.0,0.0,0.14498764740188932,-0.145530507875029,0.0,-0.2455545537644254,0.0,0.0,0.0,0.0,0.6258422046740572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12922837311477278,0.16285219410165575,0.0,0.0,0.0,-0.6893550619916066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2846939371048087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5405556439163115,0.0,0.0,0.0,0.0,1.6280681753766841,5.094024445244774
447,2081849422,True,,50.0,quantile_glm,7742.123094083059,-3750.8277973935924,7666.665644577118,"[0, 5, 12, 16, 11, 28, 18, 9, 26, 3, 13, 1, 38, 10, 22, 14, 17, 21, 6, 49, 24, 42, 48, 52, 32, 15, 41, 19, 51, 45, 47, 27, 46, 4, 2, 34, 23, 54, 40, 43, 30, 53, 25, 36, 39, 8, 7, 31, 44, 29, 50]","[""Intercept"", ""xage"", ""physlm"", ""child"", ""disea"", ""lnum"", ""lfam"", ""num"", ""xghindx"", ""black"", ""ghindx"", ""coins"", ""plan_11"", ""mhi"", ""fmde"", ""mdeoff"", ""fchild"", ""logc"", ""female"", ""site_5"", ""hlthf"", ""plan_16"", ""site_4"", ""year_3"", ""plan_5"", ""pioff"", ""plan_15"", ""lpi"", ""year_2"", ""plan_19"", ""site_3"", ""linc"", ""site_2"", ""income"", ""tookphys"", ""plan_7"", ""hlthg"", ""year_5"", ""plan_14"", ""plan_17"", ""plan_3"", ""year_4"", ""hlthp"", ""plan_9"", ""plan_13"", ""time"", ""educdec"", ""plan_4"", ""plan_18"", ""plan_2"", ""site_6""]","[[5, 16, 11, 3, 1, 22, 21, 6, 49, 48, 47, 34, 50], [12, 50]]","[13, 2]",1324.5402450561523,0.8372254044115333,0.16277459558846674,-2.1355256369552733,-0.1651486495728449,0.0,-0.0494684177013802,0.0,0.158448246861395,0.17441473409801905,0.0,0.0,0.0,0.0,0.05245047749200364,0.0,0.0,0.0,0.0,-0.2798773527957837,0.0,0.0,0.0,0.0,0.016132085604352444,-0.30711903605549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14862967985665143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10214675422462022,-0.2667562449671722,-0.12924339184223962,-0.41255114687229416,0.0,0.0,0.0,0.0,0.5464151208751569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43455068830034344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503581366729162,0.0,0.0,0.0,0.0,2.0932851675273962,8.111519140397206
448,603140574,True,,50.0,quantile_glm,8031.018074291854,-3843.7988383387597,7904.71616324322,"[0, 5, 16, 11, 38, 12, 22, 28, 18, 14, 9, 21, 26, 1, 13, 3, 17, 10, 24, 6, 25, 15, 48, 46, 49, 47, 52, 42, 19, 41, 45, 33, 4, 51, 32, 43, 27, 53, 40, 54, 30, 44, 37, 7, 35, 36, 20, 50, 8, 29, 31]","[""Intercept"", ""xage"", ""child"", ""disea"", ""plan_11"", ""physlm"", ""fmde"", ""lnum"", ""lfam"", ""mdeoff"", ""num"", ""logc"", ""xghindx"", ""coins"", ""ghindx"", ""black"", ""fchild"", ""mhi"", ""hlthf"", ""female"", ""hlthp"", ""pioff"", ""site_4"", ""site_2"", ""site_5"", ""site_3"", ""year_3"", ""plan_16"", ""lpi"", ""plan_15"", ""plan_19"", ""plan_6"", ""income"", ""year_2"", ""plan_5"", ""plan_17"", ""linc"", ""year_4"", ""plan_14"", ""year_5"", ""plan_3"", ""plan_18"", ""plan_10"", ""educdec"", ""plan_8"", ""plan_9"", ""idp"", ""site_6"", ""time"", ""plan_2"", ""plan_4""]","[[5, 16, 11, 12, 22, 28, 18, 14, 10, 24, 6, 25, 48, 47, 4, 43, 20, 50, 29], [16, 50]]","[19, 2]",1157.5895397663116,0.8423100670539511,0.15768993294604897,-2.113604730228292,0.0,0.0,0.0,0.14413294432786797,0.12472195907559402,0.1385799393849995,0.0,0.0,0.0,-0.057268239855799895,0.010749153290606354,0.10628099596535888,0.0,-0.1314898682066413,0.0,-0.20007814223214285,0.0,-0.035102892313052345,0.0,-0.172552138742357,0.0,-0.27632920918519915,0.0,0.0857613623199926,0.0666840595945333,0.0,0.0,-0.03510035949835198,0.10491741551918436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16586913043342555,0.0,0.0,0.0,0.09589648593403521,-0.1323024289215197,0.0,-0.4162062142057897,0.0,0.0,0.0,0.0,0.4316009365105526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8926753715834382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908062867927889,0.0,0.0,0.0,0.0,1.8366633818202123,6.2755641277911005
449,578619403,True,,50.0,quantile_glm,7934.198464982735,-3803.134495511084,7823.3874775878685,"[0, 5, 16, 26, 13, 12, 28, 18, 9, 3, 11, 10, 14, 38, 22, 1, 6, 17, 21, 49, 24, 48, 41, 52, 46, 47, 15, 31, 33, 2, 7, 42, 51, 23, 32, 45, 54, 27, 25, 29, 36, 35, 30, 4, 39, 19, 50, 8, 37, 44, 20]","[""Intercept"", ""xage"", ""child"", ""xghindx"", ""ghindx"", ""physlm"", ""lnum"", ""lfam"", ""num"", ""black"", ""disea"", ""mhi"", ""mdeoff"", ""plan_11"", ""fmde"", ""coins"", ""female"", ""fchild"", ""logc"", ""site_5"", ""hlthf"", ""site_4"", ""plan_15"", ""year_3"", ""site_2"", ""site_3"", ""pioff"", ""plan_4"", ""plan_6"", ""tookphys"", ""educdec"", ""plan_16"", ""year_2"", ""hlthg"", ""plan_5"", ""plan_19"", ""year_5"", ""linc"", ""hlthp"", ""plan_2"", ""plan_9"", ""plan_8"", ""plan_3"", ""income"", ""plan_13"", ""lpi"", ""site_6"", ""time"", ""plan_10"", ""plan_18"", ""idp""]","[[5, 16, 26, 13, 11, 10, 1, 6, 21, 48, 41, 47, 31, 29, 50], [5, 16, 26, 28, 18, 50]]","[15, 6]",1389.9946670532227,0.8299803315258855,0.17001966847411448,-2.113944748377141,-0.07840411806742816,0.0,0.0,0.0,0.2477285110705463,0.1509480877375859,0.0,0.0,0.0,-0.06781417476646479,0.04966025922423298,0.0,-0.15711464725832439,0.0,0.0,-0.10053466914601826,0.0,0.0,0.0,0.0,-0.2809497153193059,0.0,0.0,0.0,0.0,0.11077045674398181,0.0,0.0,0.0999797572415388,0.0,-0.1586514846449934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13944700841915328,0.0,0.0,0.0,0.0,0.0,0.18107426089078224,-0.1724681613115812,0.0,-0.3127975324434091,0.0,0.0,0.0,0.0,0.3620266600989235,0.0,0.0,0.0,0.0,-0.03790691119863758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.607183132689612,0.0,-0.20447635190695623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27619566714570426,0.0,-0.20447647585112416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5103978955776708,0.0,0.0,0.0,0.0,1.967209800832677,7.150696759453346
450,2087734527,True,,25.0,quantile_glm,8276.947922273117,-3928.5804748500595,8213.23526766787,"[0, 5, 16, 12, 11, 28, 18, 9, 3, 1, 38, 26, 17, 13, 14, 22, 49, 21, 6, 10, 24, 47, 42, 41, 25, 33, 23, 15, 52, 51, 45, 34, 32, 48, 4, 31, 19, 54, 27, 53, 40, 2, 30, 46, 39, 43, 8, 44, 50, 36, 37]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""disea"", ""lnum"", ""lfam"", ""num"", ""black"", ""coins"", ""plan_11"", ""xghindx"", ""fchild"", ""ghindx"", ""mdeoff"", ""fmde"", ""site_5"", ""logc"", ""female"", ""mhi"", ""hlthf"", ""site_3"", ""plan_16"", ""plan_15"", ""hlthp"", ""plan_6"", ""hlthg"", ""pioff"", ""year_3"", ""year_2"", ""plan_19"", ""plan_7"", ""plan_5"", ""site_4"", ""income"", ""plan_4"", ""lpi"", ""year_5"", ""linc"", ""year_4"", ""plan_14"", ""tookphys"", ""plan_3"", ""site_2"", ""plan_13"", ""plan_17"", ""time"", ""plan_18"", ""site_6"", ""plan_9"", ""plan_10""]","[[5, 11, 28, 18, 3, 1, 38, 13, 22, 49, 21, 6, 10, 47, 25, 34, 48, 4, 31, 19, 54, 27, 46, 43, 50], [5, 16, 12, 11, 28, 18, 3, 1, 38, 49, 40, 50]]","[25, 12]",1505.945914030075,0.8136130662389175,0.18638693376108253,-2.2191034004667953,-0.04091844359075539,0.0,-0.05485762235644878,0.15412955885665497,0.33643284059159906,0.24540180977466214,0.0,0.0,0.0,-0.04521956008104022,0.011271340775729251,0.0,-0.11343495189590021,0.0,0.0,0.0,0.0,-0.025267722600266933,0.1338666522043785,0.0,0.09425040389974702,-0.25137691181796007,0.0,0.0,0.07999491121770293,0.0,-0.09574805616040494,-0.0252656221771797,0.0,0.0,-0.07345772518668546,0.0,0.0,0.17259965287419635,0.0,0.0,0.0,0.2499816763789664,0.0,0.0,0.0,0.0,0.15786267035401186,0.0,0.0,-0.20644338076987,0.07450949870942129,-0.2177221287777717,-0.26373225591733906,-0.3988653099441505,0.0,0.0,0.0,-1.086611349188578,0.14691618182069693,-0.6096611107231015,0.0,-0.5216167353484328,0.0,0.2513528593546848,0.0,0.0,0.0,0.0,0.0,0.17219867991969895,0.18819869513936058,0.0,0.0,0.0,-0.3574922747083765,0.0,-0.08449363469682569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0845055286701579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043256849104333965,0.0,0.359659041731283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08759690521818422,0.5162424173299472,0.0,0.0,0.0,0.0,1.6169375297937576,5.0376390496183685
451,178247559,True,,50.0,kmeans_glm,7930.907038425926,-3840.8923618857043,7872.848991949226,"[0, 5, 16, 38, 22, 14, 12, 21, 11, 3, 26, 28, 18, 9, 1, 13, 15, 17, 19, 6, 49, 10, 42, 46, 41, 52, 48, 32, 24, 7, 25, 33, 45, 51, 47, 4, 30, 23, 54, 37, 50, 20, 2, 36, 27, 8, 43, 39, 34, 35, 53]","[""Intercept"", ""xage"", ""child"", ""plan_11"", ""fmde"", ""mdeoff"", ""physlm"", ""logc"", ""disea"", ""black"", ""xghindx"", ""lnum"", ""lfam"", ""num"", ""coins"", ""ghindx"", ""pioff"", ""fchild"", ""lpi"", ""female"", ""site_5"", ""mhi"", ""plan_16"", ""site_2"", ""plan_15"", ""year_3"", ""site_4"", ""plan_5"", ""hlthf"", ""educdec"", ""hlthp"", ""plan_6"", ""plan_19"", ""year_2"", ""site_3"", ""income"", ""plan_3"", ""hlthg"", ""year_5"", ""plan_10"", ""site_6"", ""idp"", ""tookphys"", ""plan_9"", ""linc"", ""time"", ""plan_17"", ""plan_13"", ""plan_7"", ""plan_8"", ""year_4""]","[[5, 16, 38, 22, 21, 11, 1, 6, 49, 48, 24, 7, 25, 47, 30, 50, 34, 35], []]","[18, 0]",1554.0010170936584,0.8319904084388339,0.16800959156116607,-2.2567669608142613,-0.11625242848758088,0.0,0.0,0.0,0.15155274358903004,0.12287358532668603,0.14782332737652126,0.0,0.0,0.0,0.03231192736984654,0.0,0.0,0.0,0.0,-0.23037805367478037,0.0,0.0,0.0,0.0,-0.1269057031187021,-0.18117099255803903,0.0,0.09357794956351494,0.11731270283997305,0.0,0.0,0.0,0.0,-0.09792579501350786,0.0,0.0,0.0,0.1325605524719639,0.0640273630168597,0.0,0.0,0.0450524179002644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11950809059505407,-0.3182454619083203,-0.1335848048361021,-0.40809840143017634,0.0,0.0,0.0,0.0,0.9549616245395032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122959322167139,8.355828523878364
452,771438968,True,,50.0,quantile_glm,7966.3535011289005,-3857.6398407813595,7888.974470815279,"[0, 5, 16, 12, 11, 26, 13, 38, 22, 3, 14, 21, 28, 18, 9, 17, 1, 10, 6, 46, 47, 19, 15, 49, 2, 24, 4, 52, 41, 48, 23, 51, 27, 50, 45, 42, 54, 37, 32, 30, 33, 20, 31, 44, 53, 25, 40, 8, 34, 43, 7]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""disea"", ""xghindx"", ""ghindx"", ""plan_11"", ""fmde"", ""black"", ""mdeoff"", ""logc"", ""lnum"", ""lfam"", ""num"", ""fchild"", ""coins"", ""mhi"", ""female"", ""site_2"", ""site_3"", ""lpi"", ""pioff"", ""site_5"", ""tookphys"", ""hlthf"", ""income"", ""year_3"", ""plan_15"", ""site_4"", ""hlthg"", ""year_2"", ""linc"", ""site_6"", ""plan_19"", ""plan_16"", ""year_5"", ""plan_10"", ""plan_5"", ""plan_3"", ""plan_6"", ""idp"", ""plan_4"", ""plan_18"", ""year_4"", ""hlthp"", ""plan_14"", ""time"", ""plan_7"", ""plan_17"", ""educdec""]","[[5, 12, 11, 38, 22, 3, 10, 6, 47, 2, 24, 48, 50, 31, 34], [16]]","[15, 1]",1202.6748178005219,0.8703432563516932,0.12965674364830682,-2.049385960678919,0.0,0.10070675143080862,-0.16118855693655898,0.0,0.3389145063187926,0.14507121160280298,0.0,0.0,0.0,-0.05472301262893957,0.011212659838113495,0.06393045266650256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2209565777638382,0.0,0.09027579886112545,0.0,0.0,0.0,0.0,0.0,0.0,-0.1395151321730534,0.0,0.0,0.1173834785920165,0.0,0.0,0.0,0.08875091275390395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08879877875902409,-0.22604503762382722,0.0,-0.2782691954787733,0.0,0.0,0.0,0.0,0.7910147507994828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142294810108786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837775887418728,6.282549612992334
453,488591997,True,,50.0,quantile_glm,7810.272349653465,-3743.5375456116376,7695.508838326348,"[0, 5, 16, 11, 26, 12, 13, 17, 28, 18, 9, 10, 38, 3, 22, 21, 14, 24, 48, 1, 47, 19, 49, 52, 15, 41, 51, 6, 42, 25, 32, 45, 54, 44, 50, 20, 23, 33, 2, 29, 31, 46, 35, 4, 34, 39, 27, 8, 36, 30, 43]","[""Intercept"", ""xage"", ""child"", ""disea"", ""xghindx"", ""physlm"", ""ghindx"", ""fchild"", ""lnum"", ""lfam"", ""num"", ""mhi"", ""plan_11"", ""black"", ""fmde"", ""logc"", ""mdeoff"", ""hlthf"", ""site_4"", ""coins"", ""site_3"", ""lpi"", ""site_5"", ""year_3"", ""pioff"", ""plan_15"", ""year_2"", ""female"", ""plan_16"", ""hlthp"", ""plan_5"", ""plan_19"", ""year_5"", ""plan_18"", ""site_6"", ""idp"", ""hlthg"", ""plan_6"", ""tookphys"", ""plan_2"", ""plan_4"", ""site_2"", ""plan_8"", ""income"", ""plan_7"", ""plan_13"", ""linc"", ""time"", ""plan_9"", ""plan_3"", ""plan_17""]","[[5, 16, 11, 12, 13, 10, 38, 3, 21, 48, 47, 41, 6, 42, 50, 29, 34, 43], [16, 50]]","[18, 2]",1310.5106117725372,0.836435302594172,0.1635646974058279,-2.1864439568950798,0.0,0.0,-0.12620939992650823,0.0,0.2733745194777601,0.14293121601505,0.0,0.0,0.0,-0.07105649330731426,0.0639654967010953,0.0326416658501794,-0.09206136203765022,0.0,0.0,-0.12245820143660478,0.0,0.0,0.0,0.0,-0.00968613095380441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13171882219747894,0.0,0.0,0.0,0.0,0.10583092742890611,0.0,0.0,0.0,0.24465295941709303,0.0,0.0,-0.1494381655590372,-0.15875066714507685,0.1041862394788979,0.0,0.0,0.0,0.09935262770171499,-0.32210678852273816,0.0,-0.29484213138070975,0.0,0.0,0.0,0.0,0.4894702261626861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7406539733079165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477074007748111,0.0,0.0,0.0,0.0,1.9369456178748734,6.937528713000517
454,947605457,True,,50.0,quantile_glm,7687.317565815465,-3666.557902379605,7558.919030787539,"[0, 5, 16, 12, 38, 14, 1, 22, 3, 17, 26, 11, 13, 21, 28, 18, 10, 9, 15, 49, 42, 4, 6, 23, 52, 27, 32, 41, 33, 48, 47, 19, 45, 30, 46, 51, 54, 25, 24, 53, 39, 35, 2, 50, 40, 36, 8, 7, 37, 34, 44]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""plan_11"", ""mdeoff"", ""coins"", ""fmde"", ""black"", ""fchild"", ""xghindx"", ""disea"", ""ghindx"", ""logc"", ""lnum"", ""lfam"", ""mhi"", ""num"", ""pioff"", ""site_5"", ""plan_16"", ""income"", ""female"", ""hlthg"", ""year_3"", ""linc"", ""plan_5"", ""plan_15"", ""plan_6"", ""site_4"", ""site_3"", ""lpi"", ""plan_19"", ""plan_3"", ""site_2"", ""year_2"", ""year_5"", ""hlthp"", ""hlthf"", ""year_4"", ""plan_13"", ""plan_8"", ""tookphys"", ""site_6"", ""plan_14"", ""plan_9"", ""time"", ""educdec"", ""plan_10"", ""plan_7"", ""plan_18""]","[[5, 16, 38, 1, 22, 3, 11, 21, 10, 49, 4, 6, 33, 48, 47, 30, 25, 50, 34], [16, 12, 50]]","[19, 3]",1621.6396906375885,0.8721282704258139,0.12787172957418613,-2.1486103299464103,-0.13837469994238985,0.0,-0.08413928704109964,0.11603406941169389,0.18457285491599473,0.1581466424651903,0.0,0.0,0.0,-0.058327981572565586,0.10221186024783548,0.0,0.0,0.0,0.0,-0.21269104614062706,0.0,0.0,0.0,0.0,0.0048174956226506,-0.20960308907061767,0.0,0.0,0.06449313700168112,0.0,0.0,0.0,0.0,-0.11698636488064708,0.0,0.0,-0.17327041370337437,0.09662781534796447,0.0,0.0,0.0,0.09665426296777148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069727148721022,-0.1775630654066195,-0.12980224608176977,-0.31736692449324033,0.0,0.0,0.0,0.0,0.53727419950416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28487472918257645,0.0,0.0,0.0,-0.7752546283445882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128836912877316,0.0,0.0,0.0,0.0,1.7512924267314076,5.762044886552821
455,43512433,True,,50.0,quantile_glm,7839.860609812544,-3816.3389260420417,7780.31842294876,"[0, 5, 16, 38, 14, 22, 9, 12, 28, 18, 1, 17, 11, 3, 21, 19, 49, 48, 13, 26, 47, 15, 10, 42, 24, 32, 52, 45, 51, 50, 4, 6, 54, 41, 33, 25, 30, 36, 27, 37, 40, 23, 39, 31, 43, 46, 8, 2, 53, 44, 34]","[""Intercept"", ""xage"", ""child"", ""plan_11"", ""mdeoff"", ""fmde"", ""num"", ""physlm"", ""lnum"", ""lfam"", ""coins"", ""fchild"", ""disea"", ""black"", ""logc"", ""lpi"", ""site_5"", ""site_4"", ""ghindx"", ""xghindx"", ""site_3"", ""pioff"", ""mhi"", ""plan_16"", ""hlthf"", ""plan_5"", ""year_3"", ""plan_19"", ""year_2"", ""site_6"", ""income"", ""female"", ""year_5"", ""plan_15"", ""plan_6"", ""hlthp"", ""plan_3"", ""plan_9"", ""linc"", ""plan_10"", ""plan_14"", ""hlthg"", ""plan_13"", ""plan_4"", ""plan_17"", ""site_2"", ""time"", ""tookphys"", ""year_4"", ""plan_18"", ""plan_7""]","[[5, 16, 38, 22, 49, 48, 47, 10, 50, 6, 25, 34], [50]]","[12, 1]",968.4116027355194,0.8414466893288871,0.15855331067111292,-2.170294716171394,0.0,0.0,0.0,0.0,0.22105130444732934,0.10704266778017663,0.0,0.0,0.0,-0.05165304675585165,0.0,0.0,0.0,0.0,0.0,-0.21847975724016228,0.0,0.0,0.0,0.0,0.0,-0.20176860058665247,0.0,0.0,0.05846910164070931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454452304741252,0.0,0.0,0.0,0.21556507168816544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16485484699057212,-0.30770039211565586,-0.1580556247837085,-0.4156335221544012,0.0,0.0,0.0,0.0,0.6530909889811382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265256609513126,0.0,0.0,0.0,0.0,1.910190529777056,6.754375585616246
